1.6289E+12,47799.99,48144,45971.03,47068.51,46114.35902,1.62899E+12,2166461459,1849556,22999.52852,1080741766,0
1.62899E+12,47068.5,47372.27,45500,46973.82,42110.71133,1.62907E+12,1950753713,1580122,21129.91978,979120004.2,0
1.62907E+12,46973.82,48053.83,45660,45901.29,52480.57401,1.62916E+12,2462127630,1655378,25847.87244,1213162182,0
1.62916E+12,45901.3,47160,44376,44695.95,57039.34163,1.62924E+12,2616339598,1781303,27320.26181,1253906923,0
1.62924E+12,44695.95,46000,44203.28,44705.29,54099.41599,1.62933E+12,2439673266,1656723,28538.22373,1286718405,0
1.62933E+12,44699.37,47033,43927.7,46760.62,53411.75392,1.62942E+12,2416320067,1774382,27193.50515,1230827552,0
1.62942E+12,46760.62,49382.99,46622.99,49322.47,56850.35223,1.6295E+12,2721131744,1950404,29725.88511,1422944576,0
1.6295E+12,49322.47,49757.04,48222,48821.87,46745.13658,1.62959E+12,2290966131,2069725,23119.67379,1133342368,0
1.62959E+12,48821.88,49500,48050,49239.22,37007.8878,1.62968E+12,1807169840,1610192,18587.87755,907708162.1,0
1.62968E+12,49239.22,50500,49029,49488.85,52462.54195,1.62976E+12,2616721364,2143309,26218.97512,1307817635,0
1.62976E+12,49488.85,49860,47600,47674.01,51014.59475,1.62985E+12,2486079316,1692896,24702.92344,1203899650,0
1.62985E+12,47674.01,49264.3,47126.28,48973.32,44655.83034,1.62994E+12,2149442272,1559186,21796.87767,1049712097,0
1.62994E+12,48973.32,49352.84,46250,46843.87,49371.27777,1.63002E+12,2333900030,1532753,23686.5635,1120008932,0
1.63002E+12,46843.86,49149.93,46348,49069.9,42068.10497,1.63011E+12,2007071230,1320503,21727.05079,1036769756,0
1.63011E+12,49069.9,49299,48346.88,48895.35,26681.06379,1.6302E+12,1303966036,793012,13895.76368,679193791.6,0
1.6302E+12,48895.35,49632.27,47762.54,48767.83,32652.28347,1.63028E+12,1588661416,1193046,16157.0431,786599088.7,0
1.63028E+12,48767.84,48888.61,46853,46982.91,40288.35083,1.63037E+12,1932344431,1204012,19637.84056,942218565,0
1.63037E+12,46982.91,48246.11,46700,47100.89,48645.52737,1.63045E+12,2303799571,1300400,24426.21235,1156878831,0
1.63045E+12,47100.89,49156,46512,48810.52,49904.65528,1.63054E+12,2386074445,1280384,25102.36864,1200480555,0
1.63054E+12,48810.51,50450.13,48584.06,49246.64,54410.77054,1.63063E+12,2704192315,1549849,28351.80723,1409412062,0
1.63063E+12,49246.63,51000,48316.84,49999.14,59025.64416,1.63071E+12,2949574478,1645163,29625.44338,1481238133,0
1.63071E+12,49998,50535.69,49370,49915.64,34664.65959,1.6308E+12,1733527136,1225830,16739.70385,837225473.7,0
1.6308E+12,49917.54,51900,49450,51756.88,40544.83587,1.63089E+12,2049212026,1417660,21557.23586,1090239907,0
1.63089E+12,51756.88,52780,50969.33,52663.9,49249.66708,1.63097E+12,2549290983,1678015,24620.35253,1274643404,0
1.63097E+12,52666.2,52920,42843.05,46863.73,123048.8027,1.63106E+12,6004105773,3321711,57935.60198,2832268574,0
1.63106E+12,46868.57,47340.99,44412.02,46048.31,65069.3152,1.63115E+12,3000605794,1796101,31796.7476,1466544608,0
1.63115E+12,46048.31,47399.97,45513.08,46395.14,50651.66002,1.63123E+12,2351862984,1567586,24183.38803,1122994691,0
1.63123E+12,46395.14,47033,44132.29,44850.91,49048.26618,1.63132E+12,2243698626,1569941,24358.59799,1114490734,0
1.63132E+12,44842.2,45987.93,44722.22,45173.69,30440.4081,1.6314E+12,1380370764,1060890,14804.3426,671123069.6,0
1.6314E+12,45173.68,46460,44742.06,46025.24,32094.28052,1.63149E+12,1464780920,1179808,15735.45104,718436012.8,0
1.63149E+12,46025.23,46880,43370,44940.73,65429.15056,1.63158E+12,2930668118,1703512,32041.05972,1435586959,0
1.63158E+12,44940.72,47250,44594.44,47111.52,44855.85099,1.63166E+12,2072259519,1210258,22182.46649,1025156548,0
1.63166E+12,47103.28,48500,46682.32,48121.41,43204.71174,1.63175E+12,2056996399,1176050,20903.53535,995198313.7,0
1.63175E+12,48121.4,48557,47021.1,47737.82,40725.08895,1.63184E+12,1948447233,1176129,19907.79151,952502982.8,0
1.63184E+12,47737.81,48150,46699.56,47299.98,34461.92776,1.63192E+12,1637122049,1033968,16599.46162,788563444.4,0
1.63192E+12,47299.98,48843.2,47035.56,48292.74,30906.47038,1.63201E+12,1491461628,976346,15219.90487,734476256.1,0
1.63201E+12,48292.75,48372.83,46829.18,47241.75,29847.24349,1.6321E+12,1421642879,909785,14346.79979,683249734.1,0
1.6321E+12,47241.75,47347.25,42500,43015.62,78003.52444,1.63218E+12,3457139274,1842231,36108.36295,1600107749,0
1.63218E+12,43016.64,43639,39600,40734.38,84534.08049,1.63227E+12,3551997787,1820721,38942.74356,1637800329,0
1.63227E+12,40734.09,44000.55,40565.39,43543.61,58349.05542,1.63236E+12,2482639472,1304011,29321.5066,1248027083,0
1.63236E+12,43546.37,44978,43069.09,44865.26,48699.57655,1.63244E+12,2147211305,1196106,24503.00365,1080404500,0
1.63244E+12,44865.26,45200,40675,42810.57,84113.42629,1.63253E+12,3596718231,1819744,41952.77658,1794510964,0
1.63253E+12,42810.58,42966.84,41646.28,42670.64,33594.57189,1.63261E+12,1428238748,949787,16555.7295,703947971.4,0
1.63261E+12,42670.63,43950,40750,43160.9,49879.99765,1.6327E+12,2124657079,1374145,24762.74447,1055225792,0
1.6327E+12,43160.9,44350,42098,42147.35,39776.84383,1.63279E+12,1728912300,1001487,19307.85346,839585982.4,0
1.63279E+12,42147.35,42787.38,40888,41026.54,43372.2624,1.63287E+12,1816305388,1045389,20710.0903,867306872.2,0
1.63287E+12,41025.01,42590,40753.88,41524.28,33511.53487,1.63296E+12,1399625476,884909,16338.4266,682466342.8,0
1.63296E+12,41524.29,44141.37,41410.17,43824.1,46381.22781,1.63305E+12,2005486004,1197815,23348.93974,1009687948,0
1.63305E+12,43820.01,48495,43283.03,48141.61,66244.87492,1.63313E+12,3076094887,1771237,34156.88321,1585411525,0
1.63313E+12,48141.6,48336.59,47430.18,47634.9,30508.98131,1.63322E+12,1459064881,996116,15180.50362,726007609.2,0
1.63322E+12,47634.89,49228.08,47088,48200.01,30825.05601,1.63331E+12,1482764462,1114294,15426.81514,742443046.4,0
1.63331E+12,48200.01,49536.12,46891,49224.94,46796.49372,1.63339E+12,2258464361,1437692,23032.4914,1112232801,0
1.63339E+12,49224.93,51886.3,49022.4,51471.99,52125.66793,1.63348E+12,2618101829,1641651,26687.41046,1341045873,0
1.63348E+12,51471.99,55750,50382.41,55315,79877.54518,1.63356E+12,4236927265,2443126,40664.02752,2158326114,0
1.63356E+12,55315,55332.31,53357,53785.22,54917.37766,1.63365E+12,2983143121,1703147,26485.89849,1438826617,0
1.63365E+12,53785.22,56100,53617.61,53951.43,46160.25785,1.63374E+12,2522087625,1548832,22643.19334,1237799957,0
1.63374E+12,53955.67,55489,53661.67,54949.72,55177.08013,1.63382E+12,3024862791,1609483,27686.74749,1518044340,0
1.63382E+12,54949.72,56561.31,54080,54659,89237.83613,1.63391E+12,4923958325,2427176,44656.91575,2464422247,0
1.63391E+12,54659.01,57839.04,54415.06,57471.35,52933.16575,1.634E+12,2994673618,1690409,26858.82901,1519825843,0
1.634E+12,57471.35,57680,53879,55996.93,53471.2855,1.63408E+12,3017210683,1554412,26157.44247,1477084243,0
1.63408E+12,55996.91,57777,54167.19,57367,55808.44492,1.63417E+12,3123307687,1610489,27985.13207,1566812326,0
1.63417E+12,57370.83,58532.54,56818.05,57347.94,43053.33678,1.63426E+12,2481915792,1372048,21940.26498,1265138477,0
1.63426E+12,57347.94,62933,56850,61672.42,82512.90802,1.63434E+12,4959389369,2649137,43913.67633,2638969874,0
1.63434E+12,61672.42,62378.42,60150,60875.57,35467.88096,1.63443E+12,2173374059,1360379,17286.46284,1059536458,0
1.63443E+12,60875.57,61718.39,58963,61528.33,39099.24124,1.63452E+12,2371696295,1331655,19289.94298,1170524005,0
1.63452E+12,61528.32,62695.78,59844.45,62009.84,51798.44844,1.6346E+12,3195091233,1629184,25859.08539,1595447836,0
1.6346E+12,62005.6,64486,61322.22,64280.59,53628.10774,1.63469E+12,3370863940,1755708,27436.54548,1724665980,0
1.63469E+12,64280.59,67000,63481.4,66001.41,51428.93486,1.63477E+12,3362878816,1823286,27623.99053,1806653765,0
1.63477E+12,66001.4,66639.74,62000,62193.15,68538.64537,1.63486E+12,4407757971,2181665,32008.51421,2060110974,0
1.63486E+12,62193.15,63732.39,60000,60688.22,52119.35886,1.63495E+12,3229377744,1555280,25440.69118,1576807744,0
1.63495E+12,60688.23,61747.64,59562.15,61286.75,27626.93678,1.63503E+12,1686121722,982103,13352.56908,815306581.3,0
1.63503E+12,61286.75,61500,59510.63,60852.22,31226.57676,1.63512E+12,1889694559,1052085,15682.1686,949151331.9,0
1.63512E+12,60852.22,63710.63,60650,63078.78,36853.83806,1.63521E+12,2309339650,1270453,18577.25472,1164150306,0
1.63521E+12,63078.78,63293.48,59817.55,60328.81,40217.50083,1.63529E+12,2492606133,1334460,18699.28475,1160289813,0
1.63529E+12,60328.81,61496,58000,58413.44,62124.49016,1.63538E+12,3688306193,1913083,29983.43122,1780494794,0
1.63538E+12,58413.44,62499,57820,60575.89,61056.35301,1.63547E+12,3677629851,1878275,30447.44205,1835335718,0
1.63547E+12,60575.9,62980,60174.81,62253.71,43973.90414,1.63555E+12,2706090987,1417344,22262.86881,1370325591,0
1.63555E+12,62253.7,62359.25,60673,61859.19,31478.12566,1.63564E+12,1937860260,1197748,15583.51105,959369103.6,0
1.63564E+12,61859.19,62405.3,59945.36,61299.8,39267.63794,1.63572E+12,2396556477,1563417,19362.08206,1181449066,0
1.63572E+12,61299.81,62437.74,59405,60911.11,44687.66672,1.63581E+12,2737282805,1472636,22139.95506,1356676791,0
1.63581E+12,60911.12,64270,60624.68,63219.99,46368.2841,1.6359E+12,2909221038,1858362,23852.14282,1496448017,0
1.6359E+12,63220.57,63500,60382.76,62896.48,43336.09049,1.63598E+12,2713389500,1601925,20662.34777,1294306442,0
1.63598E+12,62896.49,63086.31,60677.01,61395.01,35930.93314,1.63607E+12,2218138027,1346081,17843.38035,1101751566,0
1.63607E+12,61395.01,62595.72,60721,60937.12,31604.48749,1.63616E+12,1943346371,1243074,15769.15494,969780612.7,0
1.63616E+12,60940.18,61560.49,60050,61470.61,25590.57408,1.63624E+12,1556774944,965309,12511.52761,761294376.5,0
1.63624E+12,61470.62,63286.35,61322.78,63273.59,25515.6883,1.63633E+12,1585744720,1068629,13567.09782,843384435.4,0
1.63633E+12,63273.58,67789,63273.58,67525.83,54442.09455,1.63642E+12,3575716171,2349581,28879.18644,1897321250,0
1.63642E+12,67525.82,68524.25,66222.4,66947.66,44661.37807,1.6365E+12,3014326962,1847655,22243.23645,1501548664,0
1.6365E+12,66947.67,69000,62822.9,64882.43,65171.50405,1.63659E+12,4335575753,2347934,31344.74332,2088305178,0
1.63659E+12,64882.42,65600.07,64100,64774.26,37237.98058,1.63668E+12,2415537334,1327827,18589.51479,1205890454,0
1.63668E+12,64774.25,65450.7,62278,64122.23,44490.10816,1.63676E+12,2844286548,1479149,21028.45541,1344883879,0
1.63676E+12,64122.22,65000,63360.22,64380,22504.97383,1.63685E+12,1442441614,904149,11094.05209,711146514.1,0
1.63685E+12,64380.01,65550.51,63576.27,65519.1,25705.07347,1.63693E+12,1658473781,951393,12629.83414,815039550.9,0
1.63693E+12,65519.11,66401.82,63400,63606.74,37829.37124,1.63702E+12,2460915923,1305209,19160.47382,1247275595,0
1.63702E+12,63606.73,63617.31,58574.07,60058.87,77455.15609,1.63711E+12,4705744041,2353681,36375.32415,2209839153,0
1.63711E+12,60058.87,60840.23,58373,60344.87,46289.38491,1.63719E+12,2767802055,1471305,22545.24375,1348537947,0
1.63719E+12,60344.86,60976,56474.26,56891.62,62146.99931,1.63728E+12,3644824179,1960419,29742.20507,1745202990,0
1.63728E+12,56891.62,58320,55600,58052.24,50715.88726,1.63737E+12,2896189976,1560459,24072.28575,1374771758,0
1.63737E+12,58057.1,59845,57353,59707.51,33811.5901,1.63745E+12,1982718831,1200190,16682.28087,978340154.1,0
1.63745E+12,59707.52,60029.76,58486.65,58622.02,31902.22785,1.63754E+12,1886578155,1249219,14949.12309,884084155.7,0
1.63754E+12,58617.7,59444,55610,56247.18,51724.32047,1.63763E+12,2968622334,1624768,24834.9816,1425668562,0
1.63763E+12,56243.83,58009.99,55317,57541.27,49917.85017,1.63771E+12,2837210673,1570845,25217.65003,1433171469,0
1.63771E+12,57541.26,57735,55837,57138.29,39612.04964,1.6378E+12,2246374244,1432991,19625.09659,1113184376,0
1.6378E+12,57138.29,59398.9,57000,58960.36,42153.51522,1.63788E+12,2455658858,1604266,21112.80397,1230022892,0
1.63788E+12,58960.37,59150,53500,53726.53,65927.87066,1.63797E+12,3649353860,2138184,31287.4699,1731974880,0
1.63797E+12,53723.72,55280,53610,54721.03,29716.99957,1.63806E+12,1623173123,1110145,14462.93801,790191540.9,0
1.63806E+12,54716.47,57445.05,53256.64,57274.88,36163.7137,1.63814E+12,1982198374,1253408,18520.69985,1016073217,0
1.63814E+12,57274.89,58865.97,56666.67,57776.25,40125.28009,1.63823E+12,2313371348,1349625,19520.25038,1125240985,0
1.63823E+12,57776.25,59176.99,55875.55,56950.56,49161.05194,1.63832E+12,2823644073,1587472,23867.80287,1371720422,0
1.63832E+12,56950.56,59053.55,56458.01,57184.07,44956.63656,1.6384E+12,2584928714,1442301,21501.29463,1236414405,0
1.6384E+12,57184.07,57375.47,55777.77,56480.34,37574.05976,1.63849E+12,2127110102,1307890,18375.47518,1040366895,0
1.63849E+12,56484.26,57600,51680,53601.05,58927.69027,1.63858E+12,3246198506,1865063,27287.25751,1505556556,0
1.63858E+12,53601.05,53859.1,42000.3,49152.47,114203.3737,1.63866E+12,5495712062,3362771,52876.55238,2544632557,0
1.63866E+12,49152.46,49699.05,47727.21,49396.33,45580.82012,1.63875E+12,2231486106,1371839,22420.90324,1097785759,0
1.63875E+12,49396.32,50891.11,47100,50441.92,58571.21575,1.63884E+12,2851528919,1741956,28820.34753,1403464677,0
1.63884E+12,50441.91,51936.33,50039.74,50588.95,38253.46877,1.63892E+12,1950573500,1212350,18679.11099,952551067.6,0
1.63892E+12,50588.95,51200,48600,50471.19,38425.92466,1.63901E+12,1925458787,1118225,18126.84362,908410692.2,0
1.63901E+12,50471.19,50797.76,47320,47545.59,37692.68665,1.63909E+12,1841474999,1130599,18097.0596,884082539.7,0
1.63909E+12,47535.9,50125,46852,47140.54,44233.57391,1.63918E+12,2135023723,1215231,21143.96129,1020995576,0
1.63918E+12,47140.54,49485.71,46751,49389.99,28889.19358,1.63927E+12,1397524636,957390,14452.26806,699251597.8,0
1.63927E+12,49389.99,50777,48638,50053.9,26017.93421,1.63935E+12,1292315884,863605,13266.00955,658923314.9,0
1.63935E+12,50053.9,50189.97,45672.75,46702.75,50869.52093,1.63944E+12,2423888501,1399599,23487.0228,1119972249,0
1.63944E+12,46702.76,48700.41,46290,48343.28,39955.98445,1.63953E+12,1887427362,1194992,20010.80589,945501336.2,0
1.63953E+12,48336.95,49500,46547,48864.98,51629.181,1.63961E+12,2487012309,1438176,25861.16891,1246095378,0
1.63961E+12,48864.98,49436.43,47511,47632.38,31949.86739,1.6397E+12,1551200654,1023983,15281.92439,742115283.6,0
1.6397E+12,47632.38,47995.96,45456,46131.2,43104.4887,1.63979E+12,2015966350,1261780,19846.77192,928665863.6,0
1.63979E+12,46133.83,47392.37,45500,46834.48,25020.05271,1.63987E+12,1165205136,862066,12635.54707,588649454.3,0
1.63987E+12,46834.47,48300.01,46406.91,46681.23,29305.70665,1.63996E+12,1384958598,874827,14646.77828,692559814.2,0
1.63996E+12,46681.24,47537.57,45558.85,46914.16,35848.50609,1.64004E+12,1663363118,1076488,17666.32749,819817570.7,0
1.64004E+12,46914.17,49328.96,46630,48889.88,37713.92924,1.64013E+12,1827234149,1119412,19356.27006,937648412.2,0
1.64013E+12,48887.59,49576.13,48421.87,48588.16,27004.2022,1.64022E+12,1322418595,949480,13402.54963,656467230.8,0
1.64022E+12,48588.17,51375,47920.42,50838.81,35192.54046,1.6403E+12,1738129831,1176050,17397.67034,859605116.7,0
1.6403E+12,50838.82,51810,50384.43,50820,31661.94946,1.64039E+12,1616919306,1074410,15101.6423,771213616.7,0
1.64039E+12,50819.99,51156.23,50142.32,50399.66,19135.51613,1.64048E+12,971491029.1,766979,9928.30266,504102529.5,0
1.64048E+12,50399.67,51280,49412,50775.49,22569.88914,1.64056E+12,1132200242,797133,11285.69707,566374786.7,0
1.64056E+12,50775.48,52088,50449,50701.44,28779.58212,1.64065E+12,1471423612,1009238,14432.91035,738207529.1,0
1.64065E+12,50701.44,50704.05,47313.01,47543.74,45853.33924,1.64074E+12,2242102221,1345774,21743.17013,1063171693,0
1.64074E+12,47543.74,48139.08,46096.99,46464.66,39498.87,1.64082E+12,1873785571,1114074,19089.6191,905969695.6,0
1.64082E+12,46464.66,47900,45900,47120.87,30352.29569,1.64091E+12,1428755720,910157,14886.52375,700792256.7,0
1.64091E+12,47120.88,48548.26,45678,46216.93,34937.99796,1.641E+12,1650715978,1059783,17315.5423,818331688,0
